DATA;VALE5;GOLL4;AMBV4;ITUB4;BBDC4;BVMF3;RAPT4;MYPK3;GOAU4;LLXL3;CSAN3;DOLAR
08/11/2010; 43.96 ; 28.75 ; 41.91 ; 40.40 ; 32.53 ; 12.49 ; 13.57 ; 24.36 ; 26.07 ; 9.22 ; 27.42 ; 1.70
09/11/2010; 43.89 ; 28.16 ; 41.81 ; 40.40 ; 32.40 ; 12.55 ; 13.40 ; 23.82 ; 25.77 ; 9.18 ; 26.64 ; 1.70
10/11/2010; 44.03 ; 28.25 ; 41.79 ; 39.58 ; 32.05 ; 12.40 ; 12.96 ; 23.28 ; 24.69 ; 9.25 ; 25.90 ; 1.71
11/11/2010; 44.16 ; 27.79 ; 42.44 ; 39.53 ; 31.78 ; 12.86 ; 13.40 ; 23.58 ; 25.01 ; 9.36 ; 25.95 ; 1.72
12/11/2010; 43.38 ; 28.25 ; 43.32 ; 39.93 ; 31.95 ; 13.16 ; 13.62 ; 23.75 ; 25.43 ; 9.30 ; 26.73 ; 1.72
16/11/2010; 42.62 ; 27.75 ; 43.51 ; 40.33 ; 32.25 ; 13.16 ; 13.79 ; 25.13 ; 25.25 ; 9.27 ; 26.45 ; 1.73
17/11/2010; 42.67 ; 28.47 ; 44.03 ; 39.70 ; 31.57 ; 12.78 ; 13.52 ; 24.36 ; 24.54 ; 9.03 ; 26.64 ; 1.73
18/11/2010; 43.68 ; 28.45 ; 42.89 ; 38.66 ; 30.99 ; 12.85 ; 13.02 ; 24.03 ; 24.12 ; 8.80 ; 25.64 ; 1.71
19/11/2010; 43.78 ; 28.65 ; 42.94 ; 38.99 ; 31.66 ; 13.21 ; 12.82 ; 24.25 ; 24.61 ; 8.90 ; 25.76 ; 1.72
22/11/2010; 43.55 ; 27.70 ; 42.84 ; 38.93 ; 31.55 ; 13.08 ; 12.82 ; 24.16 ; 24.01 ; 8.86 ; 25.64 ; 1.72
23/11/2010; 42.58 ; 26.71 ; 42.62 ; 38.57 ; 31.30 ; 12.94 ; 12.46 ; 24.44 ; 23.49 ; 8.57 ; 25.10 ; 1.73
24/11/2010; 43.73 ; 27.59 ; 42.17 ; 38.09 ; 31.21 ; 12.80 ; 12.84 ; 23.72 ; 22.81 ; 8.55 ; 24.77 ; 1.72
25/11/2010; 43.50 ; 27.70 ; 41.54 ; 37.75 ; 30.68 ; 12.36 ; 13.23 ; 24.33 ; 22.61 ; 8.50 ; 25.71 ; 1.72
26/11/2010; 42.86 ; 27.22 ; 42.17 ; 38.49 ; 31.35 ; 12.66 ; 13.38 ; 24.55 ; 23.83 ; 8.50 ; 26.00 ; 1.73
29/11/2010; 42.84 ; 27.09 ; 42.31 ; 38.63 ; 31.68 ; 12.66 ; 12.86 ; 24.39 ; 24.58 ; 8.18 ; 26.34 ; 1.73
30/11/2010; 42.40 ; 27.21 ; 43.72 ; 38.03 ; 31.04 ; 12.81 ; 12.67 ; 23.68 ; 24.51 ; 4.59 ; 26.54 ; 1.72
01/12/2010; 43.49 ; 27.84 ; 43.41 ; 37.69 ; 30.49 ; 12.69 ; 12.59 ; 23.46 ; 24.79 ; 4.80 ; 26.64 ; 1.71
02/12/2010; 43.73 ; 28.12 ; 42.90 ; 37.81 ; 30.61 ; 12.57 ; 12.74 ; 22.57 ; 25.27 ; 4.72 ; 26.44 ; 1.70
03/12/2010; 44.12 ; 28.10 ; 43.35 ; 37.46 ; 30.52 ; 12.19 ; 12.56 ; 23.08 ; 24.77 ; 4.53 ; 26.28 ; 1.69
06/12/2010; 44.37 ; 27.42 ; 43.05 ; 36.94 ; 30.24 ; 12.10 ; 12.08 ; 22.62 ; 25.25 ; 4.40 ; 25.75 ; 1.68
07/12/2010; 44.34 ; 26.76 ; 43.42 ; 36.94 ; 30.14 ; 11.88 ; 11.80 ; 21.57 ; 26.16 ; 4.30 ; 25.55 ; 1.67
08/12/2010; 43.50 ; 26.47 ; 43.57 ; 37.04 ; 30.49 ; 12.09 ; 12.37 ; 21.95 ; 27.03 ; 4.38 ; 25.16 ; 1.69
09/12/2010; 43.69 ; 25.75 ; 43.63 ; 37.21 ; 30.61 ; 12.02 ; 12.39 ; 21.94 ; 26.54 ; 4.33 ; 25.01 ; 1.70
10/12/2010; 44.17 ; 25.69 ; 44.45 ; 36.99 ; 30.27 ; 12.13 ; 12.09 ; 21.47 ; 26.27 ; 4.34 ; 25.27 ; 1.71
13/12/2010; 44.98 ; 25.48 ; 44.45 ; 36.70 ; 29.82 ; 12.07 ; 12.31 ; 22.11 ; 25.71 ; 4.25 ; 25.08 ; 1.70
14/12/2010; 44.81 ; 25.19 ; 44.81 ; 37.04 ; 29.91 ; 12.27 ; 12.29 ; 22.33 ; 26.37 ; 4.50 ; 25.16 ; 1.69
15/12/2010; 44.47 ; 25.52 ; 45.05 ; 36.23 ; 29.57 ; 12.14 ; 12.09 ; 22.24 ; 25.67 ; 4.64 ; 24.82 ; 1.70
16/12/2010; 44.08 ; 24.67 ; 46.43 ; 37.07 ; 30.04 ; 11.92 ; 12.14 ; 23.10 ; 26.89 ; 4.69 ; 25.76 ; 1.70
17/12/2010; 44.04 ; 25.15 ; 46.03 ; 37.94 ; 30.64 ; 12.09 ; 12.10 ; 22.65 ; 26.74 ; 4.64 ; 26.13 ; 1.71
20/12/2010; 43.99 ; 24.98 ; 46.18 ; 37.84 ; 30.52 ; 12.07 ; 11.99 ; 23.20 ; 26.55 ; 4.55 ; 26.57 ; 1.71
21/12/2010; 44.48 ; 24.85 ; 46.15 ; 37.19 ; 29.90 ; 12.02 ; 11.66 ; 22.42 ; 26.06 ; 4.50 ; 26.45 ; 1.70
22/12/2010; 44.39 ; 24.29 ; 45.53 ; 37.17 ; 29.85 ; 12.16 ; 11.77 ; 22.91 ; 25.55 ; 4.49 ; 26.82 ; 1.69
23/12/2010; 44.21 ; 24.88 ; 45.75 ; 37.99 ; 30.30 ; 12.31 ; 11.66 ; 22.81 ; 25.91 ; 4.65 ; 27.17 ; 1.70
27/12/2010; 43.37 ; 24.47 ; 46.21 ; 38.28 ; 30.46 ; 12.45 ; 11.89 ; 23.29 ; 26.06 ; 4.73 ; 27.04 ; 1.69
28/12/2010; 42.67 ; 24.28 ; 46.84 ; 38.40 ; 30.82 ; 12.70 ; 11.62 ; 22.86 ; 26.69 ; 4.75 ; 26.93 ; 1.69
29/12/2010; 42.85 ; 24.78 ; 46.73 ; 38.71 ; 31.10 ; 12.73 ; 11.48 ; 22.71 ; 27.42 ; 4.68 ; 27.41 ; 1.68
30/12/2010; 42.84 ; 24.88 ; 46.05 ; 39.29 ; 31.68 ; 12.44 ; 11.89 ; 22.17 ; 27.78 ; 4.63 ; 27.35 ; 1.67
03/01/2011; 44.08 ; 25.67 ; 46.00 ; 38.36 ; 30.84 ; 12.63 ; 11.90 ; 21.46 ; 27.73 ; 4.61 ; 26.93 ; 1.65
04/01/2011; 44.90 ; 26.25 ; 45.50 ; 37.42 ; 30.32 ; 12.32 ; 12.29 ; 21.46 ; 27.80 ; 4.53 ; 26.93 ; 1.66
05/01/2011; 45.55 ; 26.26 ; 45.73 ; 37.72 ; 30.38 ; 12.37 ; 12.31 ; 21.17 ; 27.47 ; 4.50 ; 27.27 ; 1.67
06/01/2011; 45.33 ; 25.69 ; 45.60 ; 37.95 ; 30.53 ; 11.95 ; 12.37 ; 21.26 ; 27.59 ; 4.50 ; 27.71 ; 1.69
07/01/2011; 44.96 ; 25.69 ; 44.36 ; 38.95 ; 31.13 ; 11.98 ; 12.48 ; 21.70 ; 28.58 ; 4.47 ; 28.00 ; 1.69
10/01/2011; 45.09 ; 25.28 ; 43.64 ; 38.10 ; 30.75 ; 11.61 ; 12.47 ; 21.93 ; 28.06 ; 4.35 ; 27.62 ; 1.69
11/01/2011; 45.46 ; 25.92 ; 42.83 ; 38.33 ; 31.04 ; 11.76 ; 12.78 ; 21.94 ; 28.10 ; 4.36 ; 27.66 ; 1.69
12/01/2011; 46.30 ; 26.56 ; 43.59 ; 37.79 ; 30.61 ; 11.80 ; 12.97 ; 21.69 ; 27.62 ; 4.36 ; 27.08 ; 1.68
13/01/2011; 46.15 ; 26.47 ; 42.16 ; 37.30 ; 30.64 ; 11.59 ; 12.65 ; 21.47 ; 27.60 ; 4.41 ; 26.96 ; 1.67
14/01/2011; 46.42 ; 26.27 ; 41.98 ; 36.90 ; 30.27 ; 11.41 ; 12.34 ; 21.14 ; 26.83 ; 4.40 ; 27.20 ; 1.68
17/01/2011; 46.98 ; 25.77 ; 41.72 ; 36.00 ; 29.73 ; 11.33 ; 11.91 ; 20.78 ; 26.37 ; 4.30 ; 26.79 ; 1.68
18/01/2011; 47.47 ; 26.24 ; 40.79 ; 36.01 ; 29.49 ; 11.36 ; 12.08 ; 20.15 ; 26.16 ; 4.30 ; 26.05 ; 1.67
19/01/2011; 46.82 ; 25.78 ; 41.92 ; 36.27 ; 29.95 ; 11.59 ; 12.22 ; 20.60 ; 26.01 ; 4.33 ; 26.25 ; 1.67
20/01/2011; 46.32 ; 25.33 ; 42.81 ; 35.75 ; 29.77 ; 11.53 ; 12.37 ; 20.59 ; 25.38 ; 4.33 ; 25.78 ; 1.67
21/01/2011; 46.67 ; 25.49 ; 42.71 ; 35.90 ; 29.89 ; 11.41 ; 11.90 ; 19.91 ; 25.14 ; 4.30 ; 25.76 ; 1.67
24/01/2011; 46.88 ; 25.53 ; 41.53 ; 35.12 ; 29.18 ; 11.26 ; 11.61 ; 19.62 ; 24.31 ; 4.16 ; 25.44 ; 1.67
26/01/2011; 46.63 ; 25.49 ; 40.97 ; 34.44 ; 28.74 ; 11.04 ; 11.18 ; 19.43 ; 24.79 ; 4.00 ; 25.49 ; 1.67
27/01/2011; 46.31 ; 24.91 ; 40.65 ; 34.94 ; 28.78 ; 11.27 ; 11.37 ; 19.96 ; 25.80 ; 4.08 ; 26.34 ; 1.67
28/01/2011; 45.37 ; 24.30 ; 40.93 ; 34.61 ; 28.43 ; 11.23 ; 11.22 ; 20.01 ; 25.73 ; 3.99 ; 25.76 ; 1.68
31/01/2011; 45.32 ; 23.60 ; 40.52 ; 34.26 ; 28.20 ; 11.11 ; 10.84 ; 19.35 ; 26.60 ; 3.94 ; 25.70 ; 1.67
01/02/2011; 46.10 ; 23.98 ; 39.81 ; 33.31 ; 27.26 ; 10.68 ; 10.59 ; 18.85 ; 25.97 ; 3.80 ; 25.22 ; 1.66
02/02/2011; 45.46 ; 23.26 ; 40.06 ; 33.65 ; 27.54 ; 10.43 ; 11.02 ; 18.41 ; 26.16 ; 3.72 ; 25.18 ; 1.67
03/02/2011; 45.51 ; 22.97 ; 40.34 ; 34.65 ; 28.29 ; 10.62 ; 11.02 ; 19.38 ; 26.38 ; 3.74 ; 25.46 ; 1.67
04/02/2011; 44.79 ; 22.47 ; 39.33 ; 33.84 ; 27.77 ; 11.00 ; 10.74 ; 19.13 ; 25.39 ; 3.99 ; 24.38 ; 1.67
07/02/2011; 44.72 ; 22.50 ; 38.69 ; 33.65 ; 27.82 ; 11.02 ; 10.97 ; 18.79 ; 26.02 ; 3.86 ; 23.42 ; 1.68
08/02/2011; 44.36 ; 22.89 ; 40.10 ; 34.95 ; 28.85 ; 11.25 ; 10.93 ; 19.33 ; 26.50 ; 3.93 ; 24.04 ; 1.67
09/02/2011; 43.28 ; 21.89 ; 40.06 ; 35.21 ; 29.01 ; 11.40 ; 11.05 ; 19.90 ; 26.60 ; 3.96 ; 24.48 ; 1.66
10/02/2011; 43.47 ; 22.30 ; 40.70 ; 35.83 ; 29.39 ; 10.86 ; 11.04 ; 19.86 ; 26.35 ; 3.95 ; 24.24 ; 1.67
11/02/2011; 44.15 ; 23.50 ; 41.48 ; 36.64 ; 30.19 ; 11.06 ; 11.25 ; 21.26 ; 26.73 ; 4.08 ; 24.75 ; 1.67
14/02/2011; 44.96 ; 23.41 ; 41.71 ; 36.99 ; 30.22 ; 11.28 ; 11.44 ; 21.73 ; 27.23 ; 4.05 ; 24.48 ; 1.67
15/02/2011; 44.56 ; 22.90 ; 42.26 ; 36.82 ; 30.05 ; 11.08 ; 11.37 ; 21.07 ; 27.66 ; 4.14 ; 24.09 ; 1.67
16/02/2011; 44.85 ; 23.00 ; 42.07 ; 36.25 ; 29.66 ; 10.79 ; 11.03 ; 21.06 ; 26.69 ; 4.09 ; 24.10 ; 1.67
17/02/2011; 44.98 ; 22.82 ; 41.16 ; 35.46 ; 28.91 ; 10.46 ; 10.59 ; 20.44 ; 26.01 ; 4.07 ; 24.17 ; 1.67
18/02/2011; 44.65 ; 22.80 ; 40.07 ; 35.63 ; 29.02 ; 10.52 ; 10.59 ; 19.81 ; 25.67 ; 4.30 ; 24.68 ; 1.67
21/02/2011; 43.73 ; 21.97 ; 39.64 ; 35.30 ; 29.18 ; 10.67 ; 10.76 ; 19.32 ; 25.07 ; 4.47 ; 24.55 ; 1.67
22/02/2011; 42.93 ; 22.17 ; 39.90 ; 35.15 ; 29.30 ; 10.74 ; 10.64 ; 19.47 ; 24.94 ; 4.43 ; 24.74 ; 1.67
23/02/2011; 43.77 ; 21.11 ; 40.43 ; 35.81 ; 29.96 ; 10.75 ; 10.88 ; 19.87 ; 25.13 ; 4.54 ; 25.45 ; 1.67
24/02/2011; 43.77 ; 21.85 ; 41.39 ; 35.05 ; 29.49 ; 10.52 ; 10.72 ; 19.58 ; 24.60 ; 4.52 ; 25.17 ; 1.66
25/02/2011; 43.78 ; 21.53 ; 42.93 ; 35.18 ; 29.48 ; 10.78 ; 10.57 ; 19.80 ; 24.77 ; 4.53 ; 26.15 ; 1.66
28/02/2011; 44.08 ; 21.83 ; 41.96 ; 36.04 ; 30.00 ; 11.02 ; 10.87 ; 20.40 ; 25.96 ; 4.54 ; 26.19 ; 1.66
01/03/2011; 43.42 ; 21.11 ; 41.58 ; 36.16 ; 30.07 ; 10.96 ; 10.65 ; 20.00 ; 25.58 ; 4.50 ; 25.89 ; 1.66
02/03/2011; 43.96 ; 21.11 ; 41.30 ; 35.42 ; 29.39 ; 10.98 ; 10.45 ; 19.90 ; 25.10 ; 4.54 ; 25.76 ; 1.66
03/03/2011; 44.08 ; 21.31 ; 41.56 ; 34.06 ; 28.31 ; 10.72 ; 10.58 ; 19.75 ; 24.69 ; 4.43 ; 25.24 ; 1.65
04/03/2011; 43.60 ; 21.17 ; 42.32 ; 34.91 ; 28.57 ; 10.55 ; 10.69 ; 20.05 ; 24.20 ; 4.44 ; 25.07 ; 1.65
09/03/2011; 42.33 ; 21.11 ; 41.86 ; 35.07 ; 28.75 ; 10.66 ; 10.96 ; 20.30 ; 25.13 ; 4.61 ; 24.91 ; 1.66
10/03/2011; 40.94 ; 20.54 ; 41.65 ; 35.49 ; 29.03 ; 10.64 ; 10.86 ; 19.90 ; 25.46 ; 4.61 ; 25.02 ; 1.66
11/03/2011; 41.54 ; 21.02 ; 40.79 ; 34.65 ; 28.48 ; 10.67 ; 10.92 ; 19.95 ; 24.76 ; 4.62 ; 24.48 ; 1.66
14/03/2011; 41.45 ; 21.01 ; 40.75 ; 34.47 ; 28.48 ; 10.71 ; 10.76 ; 20.21 ; 24.49 ; 4.63 ; 24.24 ; 1.66
15/03/2011; 40.76 ; 21.99 ; 41.25 ; 35.20 ; 28.85 ; 10.97 ; 10.56 ; 20.58 ; 24.40 ; 4.73 ; 24.43 ; 1.67
16/03/2011; 39.73 ; 21.70 ; 41.40 ; 35.21 ; 29.10 ; 10.75 ; 10.64 ; 20.80 ; 23.37 ; 4.59 ; 25.33 ; 1.67
17/03/2011; 40.81 ; 21.43 ; 41.77 ; 36.36 ; 30.07 ; 10.64 ; 10.80 ; 21.00 ; 23.32 ; 4.70 ; 25.46 ; 1.68
18/03/2011; 41.62 ; 21.55 ; 41.99 ; 35.98 ; 29.67 ; 10.64 ; 10.88 ; 20.97 ; 23.42 ; 4.72 ; 25.22 ; 1.67
21/03/2011; 41.67 ; 21.22 ; 41.58 ; 36.03 ; 29.65 ; 10.58 ; 10.77 ; 21.00 ; 23.31 ; 4.65 ; 25.12 ; 1.67
22/03/2011; 41.49 ; 21.49 ; 41.44 ; 36.04 ; 29.62 ; 10.59 ; 10.59 ; 21.37 ; 23.13 ; 4.71 ; 25.53 ; 1.66
23/03/2011; 42.10 ; 21.81 ; 40.69 ; 36.03 ; 29.50 ; 10.55 ; 10.59 ; 21.08 ; 23.10 ; 4.80 ; 25.30 ; 1.66
24/03/2011; 41.68 ; 21.90 ; 41.00 ; 35.78 ; 29.48 ; 10.90 ; 10.53 ; 20.87 ; 23.33 ; 4.78 ; 24.88 ; 1.66
25/03/2011; 41.67 ; 21.96 ; 42.08 ; 36.79 ; 30.40 ; 11.27 ; 10.74 ; 21.55 ; 23.34 ; 4.94 ; 24.78 ; 1.66
28/03/2011; 41.30 ; 22.05 ; 42.14 ; 38.06 ; 31.24 ; 11.26 ; 10.79 ; 21.68 ; 23.77 ; 5.03 ; 24.87 ; 1.66
29/03/2011; 42.07 ; 21.90 ; 43.38 ; 38.01 ; 31.38 ; 11.68 ; 11.31 ; 22.20 ; 23.51 ; 5.25 ; 25.54 ; 1.65
30/03/2011; 41.84 ; 21.91 ; 42.74 ; 37.68 ; 31.11 ; 11.58 ; 11.46 ; 22.39 ; 23.41 ; 5.26 ; 25.90 ; 1.64
31/03/2011; 42.12 ; 21.65 ; 43.32 ; 37.70 ; 30.96 ; 11.81 ; 11.68 ; 22.70 ; 23.36 ; 5.20 ; 26.23 ; 1.63
01/04/2011; 41.89 ; 21.62 ; 42.93 ; 37.57 ; 30.84 ; 11.54 ; 11.63 ; 22.65 ; 23.03 ; 5.04 ; 25.27 ; 1.62
04/04/2011; 42.88 ; 21.66 ; 42.65 ; 37.63 ; 31.07 ; 11.62 ; 11.70 ; 22.70 ; 23.45 ; 5.21 ; 23.94 ; 1.61
05/04/2011; 42.93 ; 21.67 ; 42.51 ; 36.84 ; 30.41 ; 11.57 ; 11.47 ; 21.84 ; 23.57 ; 5.14 ; 23.33 ; 1.61
06/04/2011; 42.54 ; 21.56 ; 42.53 ; 36.57 ; 30.21 ; 11.32 ; 11.48 ; 22.25 ; 23.62 ; 5.15 ; 23.59 ; 1.61
07/04/2011; 42.15 ; 21.19 ; 41.95 ; 36.38 ; 29.85 ; 11.15 ; 11.22 ; 21.95 ; 22.90 ; 4.95 ; 23.41 ; 1.59
08/04/2011; 42.16 ; 20.69 ; 41.74 ; 36.40 ; 29.91 ; 10.90 ; 11.30 ; 21.80 ; 22.54 ; 4.96 ; 23.16 ; 1.58
11/04/2011; 42.07 ; 20.55 ; 43.11 ; 36.05 ; 29.65 ; 10.94 ; 11.27 ; 21.65 ; 22.32 ; 4.92 ; 23.11 ; 1.58
12/04/2011; 41.27 ; 20.45 ; 43.11 ; 36.19 ; 29.52 ; 11.02 ; 11.37 ; 21.85 ; 22.69 ; 4.98 ; 23.36 ; 1.59
13/04/2011; 40.81 ; 20.62 ; 43.57 ; 35.90 ; 29.45 ; 10.99 ; 11.03 ; 21.70 ; 22.08 ; 4.72 ; 23.11 ; 1.59
14/04/2011; 41.26 ; 20.66 ; 44.65 ; 36.46 ; 29.67 ; 11.18 ; 11.33 ; 21.39 ; 21.88 ; 4.79 ; 23.11 ; 1.58
15/04/2011; 41.12 ; 20.86 ; 44.59 ; 37.09 ; 30.20 ; 11.19 ; 11.61 ; 22.15 ; 22.36 ; 5.00 ; 22.99 ; 1.58
18/04/2011; 40.71 ; 20.47 ; 45.20 ; 36.96 ; 30.16 ; 11.29 ; 11.62 ; 22.39 ; 22.17 ; 4.91 ; 23.31 ; 1.59
19/04/2011; 41.19 ; 20.60 ; 45.90 ; 37.35 ; 30.33 ; 11.31 ; 11.80 ; 22.38 ; 22.44 ; 4.90 ; 23.50 ; 1.58
20/04/2011; 41.88 ; 21.32 ; 46.22 ; 36.84 ; 29.85 ; 11.31 ; 11.67 ; 22.29 ; 22.14 ; 4.72 ; 22.80 ; 1.57
25/04/2011; 42.12 ; 21.57 ; 46.10 ; 35.85 ; 29.10 ; 11.25 ; 11.62 ; 21.90 ; 21.75 ; 4.44 ; 23.02 ; 1.57
26/04/2011; 42.14 ; 21.70 ; 46.45 ; 36.31 ; 29.44 ; 11.22 ; 11.44 ; 22.29 ; 22.38 ; 4.55 ; 23.70 ; 1.57
27/04/2011; 41.68 ; 21.26 ; 47.11 ; 35.78 ; 29.18 ; 11.16 ; 11.11 ; 22.20 ; 21.88 ; 4.35 ; 23.06 ; 1.57
28/04/2011; 41.48 ; 21.52 ; 46.19 ; 34.56 ; 28.31 ; 11.07 ; 10.74 ; 22.25 ; 21.38 ; 4.28 ; 22.28 ; 1.59
29/04/2011; 41.50 ; 21.61 ; 46.05 ; 34.60 ; 28.30 ; 11.12 ; 10.90 ; 21.80 ; 20.79 ; 4.25 ; 22.18 ; 1.57
02/05/2011; 40.77 ; 21.60 ; 47.49 ; 35.00 ; 28.47 ; 11.13 ; 10.99 ; 21.64 ; 20.21 ; 4.24 ; 22.03 ; 1.57
03/05/2011; 40.16 ; 21.08 ; 48.14 ; 35.83 ; 29.06 ; 11.49 ; 11.06 ; 21.49 ; 20.43 ; 4.35 ; 22.38 ; 1.59
04/05/2011; 39.51 ; 21.21 ; 47.30 ; 35.94 ; 29.18 ; 11.63 ; 11.20 ; 22.07 ; 20.45 ; 4.31 ; 22.96 ; 1.60
05/05/2011; 40.06 ; 21.94 ; 47.12 ; 36.59 ; 29.64 ; 11.75 ; 11.42 ; 22.96 ; 20.31 ; 4.31 ; 22.67 ; 1.62
06/05/2011; 39.95 ; 22.10 ; 46.63 ; 36.05 ; 29.51 ; 11.41 ; 11.35 ; 22.55 ; 20.29 ; 4.36 ; 22.12 ; 1.61
09/05/2011; 40.04 ; 21.52 ; 46.56 ; 35.87 ; 29.59 ; 11.32 ; 11.52 ; 22.41 ; 20.47 ; 4.55 ; 22.52 ; 1.62
10/05/2011; 40.09 ; 21.90 ; 46.11 ; 34.97 ; 28.83 ; 11.16 ; 11.32 ; 22.40 ; 19.99 ; 4.63 ; 21.92 ; 1.61
11/05/2011; 38.88 ; 20.99 ; 45.74 ; 34.62 ; 28.57 ; 11.12 ; 11.14 ; 22.30 ; 19.90 ; 4.83 ; 21.03 ; 1.62
12/05/2011; 38.78 ; 21.26 ; 46.50 ; 34.74 ; 28.74 ; 11.00 ; 11.34 ; 21.95 ; 20.25 ; 4.90 ; 21.54 ; 1.62
13/05/2011; 38.07 ; 21.00 ; 45.86 ; 33.97 ; 27.99 ; 10.74 ; 11.38 ; 21.80 ; 20.19 ; 4.75 ; 20.91 ; 1.63
16/05/2011; 37.97 ; 20.72 ; 45.77 ; 33.91 ; 27.99 ; 10.65 ; 11.33 ; 21.50 ; 19.91 ; 4.69 ; 20.79 ; 1.63
17/05/2011; 38.42 ; 20.86 ; 45.73 ; 33.82 ; 27.99 ; 10.66 ; 11.18 ; 21.70 ; 19.95 ; 4.64 ; 21.35 ; 1.63
18/05/2011; 38.56 ; 20.44 ; 45.68 ; 33.67 ; 28.01 ; 10.64 ; 11.14 ; 21.61 ; 19.92 ; 4.57 ; 21.35 ; 1.62
19/05/2011; 39.15 ; 20.07 ; 45.63 ; 34.38 ; 28.56 ; 10.67 ; 11.33 ; 21.60 ; 20.30 ; 4.75 ; 22.38 ; 1.62
20/05/2011; 39.41 ; 19.66 ; 45.61 ; 34.02 ; 28.30 ; 10.76 ; 11.64 ; 22.40 ; 20.89 ; 4.72 ; 23.31 ; 1.62
23/05/2011; 39.36 ; 19.58 ; 45.36 ; 35.11 ; 29.12 ; 10.70 ; 12.05 ; 22.55 ; 20.85 ; 4.65 ; 23.34 ; 1.63
24/05/2011; 39.75 ; 19.83 ; 45.63 ; 34.95 ; 29.10 ; 10.82 ; 12.06 ; 22.60 ; 20.97 ; 4.67 ; 23.10 ; 1.63
25/05/2011; 39.68 ; 19.85 ; 45.26 ; 34.80 ; 28.93 ; 10.77 ; 12.03 ; 22.45 ; 20.84 ; 4.66 ; 23.26 ; 1.63
26/05/2011; 40.33 ; 19.60 ; 45.17 ; 35.08 ; 29.08 ; 10.95 ; 12.15 ; 23.20 ; 21.34 ; 4.78 ; 23.65 ; 1.62
27/05/2011; 40.49 ; 19.52 ; 44.80 ; 34.68 ; 28.61 ; 10.69 ; 12.01 ; 22.80 ; 20.69 ; 4.57 ; 22.65 ; 1.60
30/05/2011; 40.34 ; 20.14 ; 44.71 ; 35.02 ; 28.80 ; 10.83 ; 11.96 ; 22.40 ; 20.71 ; 4.72 ; 23.75 ; 1.60
31/05/2011; 40.39 ; 19.94 ; 45.72 ; 35.11 ; 28.94 ; 10.95 ; 12.01 ; 22.70 ; 20.54 ; 4.82 ; 24.29 ; 1.58
01/06/2011; 40.06 ; 19.79 ; 45.40 ; 34.29 ; 28.47 ; 10.76 ; 11.77 ; 22.70 ; 20.10 ; 4.66 ; 24.09 ; 1.59
